Date,Open,Low,High,Close,Adj Close,Volume
2020-09-24,4.05,4.10,4.10,4.10,4.10,"54,000"
2020-09-23,4.13,4.00,4.50,4.05,4.05,"435,300"
2020-09-22,4.13,4.10,4.20,4.13,4.13,"16,700"
2020-09-21,4.37,4.00,4.38,4.13,4.13,"17,300"
2020-09-20,4.36,4.28,4.38,4.37,4.37,"86,600"
2020-09-19,4.36,4.28,4.38,4.37,4.37,"86,600"
2020-09-18,4.36,4.28,4.38,4.37,4.37,"86,600"
2020-09-17,4.38,4.28,4.40,4.36,4.36,"284,300"
2020-09-16,4.06,4.36,4.38,4.38,4.38,"37,700"
2020-09-15,4.01,4.00,4.38,4.06,4.06,"65,500"
2020-09-14,4.05,4.00,4.36,4.01,4.01,"11,300"
2020-09-13,4.03,4.00,4.38,4.05,4.05,"20,600"
2020-09-12,4.03,4.00,4.38,4.05,4.05,"20,600"
2020-09-11,4.03,4.00,4.38,4.05,4.05,"20,600"
2020-09-10,4.00,4.00,4.38,4.03,4.03,"50,400"
2020-09-09,4.00,3.99,4.09,4.00,4.00,"110,300"
2020-09-08,3.86,3.99,4.05,4.00,4.00,"32,800"
2020-09-07,3.81,3.61,4.00,3.86,3.86,"17,100"
2020-09-06,4.00,3.80,4.00,3.81,3.81,"19,300"
2020-09-05,4.00,3.80,4.00,3.81,3.81,"19,300"
2020-09-04,4.00,3.80,4.00,3.81,3.81,"19,300"
2020-09-03,3.99,4.00,4.00,4.00,4.00,"7,800"
2020-09-02,4.00,3.66,4.05,3.99,3.99,"22,800"
2020-09-01,4.04,4.00,4.01,4.00,4.00,"10,700"
2020-08-31,4.01,4.00,4.18,4.04,4.04,"15,700"
2020-08-30,3.99,3.98,4.07,4.01,4.01,"1,700"
2020-08-29,3.99,3.98,4.07,4.01,4.01,"1,700"
2020-08-28,3.99,3.98,4.07,4.01,4.01,"1,700"
2020-08-27,3.90,3.95,4.05,3.99,3.99,"10,300"
2020-08-26,3.94,3.90,3.90,3.90,3.90,"13,000"
2020-08-25,4.08,3.90,4.07,3.94,3.94,"9,600"
2020-08-24,4.07,4.07,4.10,4.08,4.08,"2,400"
2020-08-23,3.93,4.00,4.10,4.07,4.07,"24,500"
2020-08-22,3.93,4.00,4.10,4.07,4.07,"24,500"
2020-08-21,3.93,4.00,4.10,4.07,4.07,"24,500"
2020-08-20,3.76,3.66,4.04,3.93,3.93,"14,600"
2020-08-19,4.00,3.65,4.00,3.76,3.76,"19,300"
2020-08-18,4.00,3.90,4.00,4.00,4.00,"19,900"
2020-08-17,4.00,3.90,4.00,4.00,4.00,"2,300"
2020-08-16,3.81,4.00,4.00,4.00,4.00,100
2020-08-15,3.81,4.00,4.00,4.00,4.00,100
2020-08-14,3.81,4.00,4.00,4.00,4.00,100
2020-08-13,3.84,3.66,4.00,3.81,3.81,"9,000"
2020-08-12,3.68,3.80,3.85,3.84,3.84,"6,800"
2020-08-11,3.93,3.66,4.00,3.68,3.68,"22,600"
2020-08-10,3.72,3.80,4.00,3.93,3.93,800
2020-08-09,3.82,3.64,3.82,3.72,3.72,"1,100"
2020-08-08,3.82,3.64,3.82,3.72,3.72,"1,100"
2020-08-07,3.82,3.64,3.82,3.72,3.72,"1,100"
2020-08-06,3.65,3.60,4.00,3.82,3.82,"2,800"
2020-08-05,3.88,3.60,3.88,3.65,3.65,"191,200"
2020-08-04,4.04,3.86,3.88,3.88,3.88,"12,000"
2020-08-03,3.88,3.80,4.20,4.04,4.04,"6,800"
2020-08-02,3.85,3.80,4.00,3.88,3.88,"106,200"
2020-08-01,3.85,3.80,4.00,3.88,3.88,"106,200"
2020-07-31,3.85,3.80,4.00,3.88,3.88,"106,200"
2020-07-30,3.85,3.80,4.00,3.88,3.88,"106,200"
2020-07-29,3.75,3.85,3.90,3.85,3.85,"13,500"
2020-07-28,3.77,3.75,3.75,3.75,3.75,"26,500"
2020-07-27,3.76,3.70,3.96,3.77,3.77,"59,100"
2020-07-26,3.96,3.75,3.96,3.76,3.76,"107,500"
2020-07-25,3.96,3.75,3.96,3.76,3.76,"107,500"
2020-07-24,3.96,3.75,3.96,3.76,3.76,"107,500"
2020-07-23,3.96,3.96,3.96,3.96,3.96,800
2020-07-22,3.95,3.96,4.00,3.96,3.96,"7,200"
2020-07-21,3.99,3.89,4.00,3.95,3.95,"45,100"
2020-07-20,4.00,3.96,4.00,3.99,3.99,"25,300"
2020-07-19,4.00,3.99,4.00,4.00,4.00,"19,500"
2020-07-18,4.00,3.99,4.00,4.00,4.00,"19,500"
2020-07-17,4.00,3.99,4.00,4.00,4.00,"19,500"
2020-07-16,4.01,4.00,4.10,4.00,4.00,"9,900"
2020-07-15,4.40,3.98,4.40,4.01,4.01,"78,500"
2020-07-14,4.42,4.30,4.42,4.40,4.40,"5,200"
2020-07-13,4.50,4.20,4.50,4.42,4.42,"30,900"
2020-07-12,4.50,4.40,4.50,4.50,4.50,"29,900"
2020-07-11,4.50,4.40,4.50,4.50,4.50,"29,900"
2020-07-10,4.50,4.40,4.50,4.50,4.50,"29,900"
2020-07-09,4.59,4.44,4.50,4.50,4.50,"5,100"
2020-07-08,4.74,4.50,4.90,4.59,4.59,"43,400"
2020-07-07,4.59,4.50,4.75,4.74,4.74,"60,500"
2020-07-06,4.54,4.50,4.70,4.59,4.59,900
2020-07-05,4.43,4.43,4.70,4.54,4.54,"33,900"
2020-07-04,4.43,4.43,4.70,4.54,4.54,"33,900"
2020-07-03,4.43,4.43,4.70,4.54,4.54,"33,900"
2020-07-02,4.51,4.25,4.75,4.43,4.43,"5,800"
2020-07-01,4.41,4.41,4.77,4.51,4.51,"39,800"
2020-06-30,4.50,4.30,4.75,4.41,4.41,"28,600"
2020-06-29,4.53,4.50,4.75,4.50,4.50,"79,500"
2020-06-28,4.49,4.50,4.77,4.53,4.53,"26,900"
2020-06-27,4.49,4.50,4.77,4.53,4.53,"26,900"
2020-06-26,4.49,4.50,4.77,4.53,4.53,"26,900"
2020-06-25,4.35,4.02,4.60,4.49,4.49,"18,300"
2020-06-24,4.09,4.08,4.46,4.35,4.35,"39,800"
2020-06-23,4.06,4.06,4.40,4.09,4.09,"11,300"
2020-06-22,4.00,4.00,4.20,4.06,4.06,"36,500"
2020-06-21,4.00,4.00,4.00,4.00,4.00,"7,000"
2020-06-20,4.00,4.00,4.00,4.00,4.00,"7,000"
2020-06-19,4.00,4.00,4.00,4.00,4.00,"7,000"
2020-06-18,3.93,3.99,4.00,4.00,4.00,"60,700"
2020-06-17,3.99,3.93,4.20,3.93,3.93,"255,800"
2020-06-16,4.01,3.95,4.00,3.99,3.99,"7,900"
2020-06-15,3.91,4.00,4.10,4.01,4.01,"38,200"
2020-06-14,3.90,3.80,4.00,3.91,3.91,"62,400"
2020-06-13,3.90,3.80,4.00,3.91,3.91,"62,400"
2020-06-12,3.90,3.80,4.00,3.91,3.91,"62,400"
2020-06-11,3.88,3.90,3.95,3.90,3.90,"28,000"
2020-06-10,3.81,3.85,3.90,3.88,3.88,"26,800"
2020-06-09,3.91,3.75,3.95,3.81,3.81,"91,800"
2020-06-08,3.91,3.91,3.91,3.91,3.91,-
2020-06-07,3.86,3.80,4.00,3.91,3.91,"9,100"
2020-06-06,3.86,3.80,4.00,3.91,3.91,"9,100"
